gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2542716075	f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91	31730	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Minnesota	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	44.901082	-93.462492							2018-07-27T00:00:00	27	7	2018	1340481	1340481	HUMAN_OBSERVATION	BISON	Xerces Society - Bumble Bee Watch	31730		Elaine Evans	2018-07-31T00:00:00	CC0_1_0		Christine Petersen			2021-03-09T11:23:50.517Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2542716063	f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91	31686	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Minnesota	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	44.95239	-93.100654							2018-07-27T00:00:00	27	7	2018	1340481	1340481	HUMAN_OBSERVATION	BISON	Xerces Society - Bumble Bee Watch	31686		Leif Richardson	2018-07-27T00:00:00	CC0_1_0		Christopher Smith			2021-03-09T11:23:50.285Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2542716060	f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91	30675	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Illinois	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	42.417603	-88.917558							2018-07-19T00:00:00	19	7	2018	1340481	1340481	HUMAN_OBSERVATION	BISON	Xerces Society - Bumble Bee Watch	30675		Susan  Carpenter	2018-07-21T00:00:00	CC0_1_0		Joshua Sage			2021-03-09T11:23:50.614Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2542716019	f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91	32732	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Wisconsin	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	43.438604	-88.022789							2018-08-04T00:00:00	4	8	2018	1340481	1340481	HUMAN_OBSERVATION	BISON	Xerces Society - Bumble Bee Watch	32732		Susan  Carpenter	2018-08-06T00:00:00	CC0_1_0		Rachel Veltman			2021-03-09T11:23:50.111Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2542716016	f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91	32188	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Wisconsin	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	44.813631	-91.483793							2018-07-30T00:00:00	30	7	2018	1340481	1340481	HUMAN_OBSERVATION	BISON	Xerces Society - Bumble Bee Watch	32188		Susan  Carpenter	2018-08-01T00:00:00	CC0_1_0		Alon Coppens			2021-03-09T11:23:49.732Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2542716006	f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91	33976	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Wisconsin	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	44.813631	-91.483793							2018-08-14T00:00:00	14	8	2018	1340481	1340481	HUMAN_OBSERVATION	BISON	Xerces Society - Bumble Bee Watch	33976		Leif Richardson	2018-08-16T00:00:00	CC0_1_0		Alon Coppens			2021-03-09T11:23:49.955Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2542715978	f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91	32894	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Iowa	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	42.62603	-93.883772							2018-08-03T00:00:00	3	8	2018	1340481	1340481	HUMAN_OBSERVATION	BISON	Xerces Society - Bumble Bee Watch	32894		Rich Hatfield	2018-08-09T00:00:00	CC0_1_0		Stephanie Shepherd			2021-03-09T11:23:50.164Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2542715933	f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91	32383	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Iowa	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	42.511219	-92.475467							2018-08-01T00:00:00	1	8	2018	1340481	1340481	HUMAN_OBSERVATION	BISON	Xerces Society - Bumble Bee Watch	32383		Susan  Carpenter	2018-08-02T00:00:00	CC0_1_0		Laura Walter			2021-03-09T11:23:49.776Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2542715923	f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91	31286	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Illinois	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	42.118759	-88.834229							2018-07-24T00:00:00	24	7	2018	1340481	1340481	HUMAN_OBSERVATION	BISON	Xerces Society - Bumble Bee Watch	31286		Leif Richardson	2018-07-27T00:00:00	CC0_1_0		John Heneghan			2021-03-09T11:23:49.850Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2542715915	f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91	33384	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Iowa	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	42.032974	-93.581543							2018-08-08T00:00:00	8	8	2018	1340481	1340481	HUMAN_OBSERVATION	BISON	Xerces Society - Bumble Bee Watch	33384		Rich Hatfield	2018-08-09T00:00:00	CC0_1_0		Lisa Stark			2021-03-09T11:23:49.701Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2542715908	f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91	33528	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Minnesota	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	44.900115	-92.783565							2018-08-11T00:00:00	11	8	2018	1340481	1340481	HUMAN_OBSERVATION	BISON	Xerces Society - Bumble Bee Watch	33528		Susan  Carpenter	2018-08-13T00:00:00	CC0_1_0		Erica Hoaglund			2021-03-09T11:23:49.708Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2542715900	f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91	30728	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Wisconsin	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	43.082418	-89.378115							2018-07-18T00:00:00	18	7	2018	1340481	1340481	HUMAN_OBSERVATION	BISON	Xerces Society - Bumble Bee Watch	30728		Susan  Carpenter	2018-07-21T00:00:00	CC0_1_0		Bradley Selz			2021-03-09T11:23:50.753Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2542715888	f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91	32904	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Iowa	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	41.675759	-91.513312							2018-08-03T00:00:00	3	8	2018	1340481	1340481	HUMAN_OBSERVATION	BISON	Xerces Society - Bumble Bee Watch	32904		Susan  Carpenter	2018-08-06T00:00:00	CC0_1_0		Kristin Lee			2021-03-09T11:23:50.427Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2542715886	f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91	32267	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Wisconsin	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	43.124588	-89.491345							2018-07-15T00:00:00	15	7	2018	1340481	1340481	HUMAN_OBSERVATION	BISON	Xerces Society - Bumble Bee Watch	32267		Susan  Carpenter	2018-08-01T00:00:00	CC0_1_0		Tom Klein			2021-03-09T11:23:49.725Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2542715885	f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91	33467	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Illinois	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	41.333795	-89.413292							2018-08-10T00:00:00	10	8	2018	1340481	1340481	HUMAN_OBSERVATION	BISON	Xerces Society - Bumble Bee Watch	33467		Susan  Carpenter	2018-08-13T00:00:00	CC0_1_0		Rick Ladenburger			2021-03-09T11:23:49.659Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2542715871	f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91	31977	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Minnesota	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	44.966122	-93.070539							2018-07-28T00:00:00	28	7	2018	1340481	1340481	HUMAN_OBSERVATION	BISON	Xerces Society - Bumble Bee Watch	31977		Elaine Evans	2018-07-31T00:00:00	CC0_1_0		Kathy Sidles			2021-03-09T11:23:50.663Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2542715856	f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91	33344	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Minnesota	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	44.767218	-93.189447							2018-08-08T00:00:00	8	8	2018	1340481	1340481	HUMAN_OBSERVATION	BISON	Xerces Society - Bumble Bee Watch	33344		Rich Hatfield	2018-08-09T00:00:00	CC0_1_0		Meghan Manhatton			2021-03-09T11:23:49.589Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2542715820	f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91	33730	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Minnesota	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	44.90009	-93.428628							2018-07-15T00:00:00	15	7	2018	1340481	1340481	HUMAN_OBSERVATION	BISON	Xerces Society - Bumble Bee Watch	33730		Leif Richardson	2018-08-16T00:00:00	CC0_1_0		Heather Holm			2021-03-09T11:23:49.812Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2542715813	f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91	31685	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Minnesota	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	44.95239	-93.100654							2018-07-27T00:00:00	27	7	2018	1340481	1340481	HUMAN_OBSERVATION	BISON	Xerces Society - Bumble Bee Watch	31685		Leif Richardson	2018-07-27T00:00:00	CC0_1_0		Christopher Smith			2021-03-09T11:23:50.231Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2542715784	f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91	29765	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Minnesota	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	44.953343	-93.101014							2018-07-11T00:00:00	11	7	2018	1340481	1340481	HUMAN_OBSERVATION	BISON	Xerces Society - Bumble Bee Watch	29765		Leif Richardson	2018-07-27T00:00:00	CC0_1_0		Christopher Smith			2021-03-09T11:23:50.748Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2542715772	f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91	28222	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Minnesota	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	44.952131	-93.102586							2018-06-22T00:00:00	22	6	2018	1340481	1340481	HUMAN_OBSERVATION	BISON	Xerces Society - Bumble Bee Watch	28222		Elaine Evans	2018-06-25T00:00:00	CC0_1_0		Christopher Smith			2021-03-09T11:23:50.546Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2542715732	f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91	31599	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Minnesota	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	44.80874	-93.5596							2018-07-24T00:00:00	24	7	2018	1340481	1340481	HUMAN_OBSERVATION	BISON	Xerces Society - Bumble Bee Watch	31599		Leif Richardson	2018-07-27T00:00:00	CC0_1_0		Nicole Gerjets			2021-03-09T11:23:50.154Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2542715670	f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91	31738	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Illinois	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	41.333795	-89.413292							2017-08-20T00:00:00	20	8	2017	1340481	1340481	HUMAN_OBSERVATION	BISON	Xerces Society - Bumble Bee Watch	31738		Susan  Carpenter	2018-07-31T00:00:00	CC0_1_0		Rick Ladenburger			2021-03-09T11:23:50.518Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2542715665	f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91	31842	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Iowa	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	41.65657	-91.515053							2018-07-28T00:00:00	28	7	2018	1340481	1340481	HUMAN_OBSERVATION	BISON	Xerces Society - Bumble Bee Watch	31842		Susan  Carpenter	2018-07-31T00:00:00	CC0_1_0		Jason Taylor			2021-03-09T11:23:50.550Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2542715654	f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91	32812	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Minnesota	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	44.951732	-93.187484							2018-08-05T00:00:00	5	8	2018	1340481	1340481	HUMAN_OBSERVATION	BISON	Xerces Society - Bumble Bee Watch	32812		Rich Hatfield	2018-08-09T00:00:00	CC0_1_0		Susan Damon			2021-03-09T11:23:50.224Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2542715613	f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91	32545	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Minnesota	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	44.881685	-93.109523							2018-08-02T00:00:00	2	8	2018	1340481	1340481	HUMAN_OBSERVATION	BISON	Xerces Society - Bumble Bee Watch	32545		Leif Richardson	2018-08-16T00:00:00	CC0_1_0		Tony Ernst			2021-03-09T11:23:49.841Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2542715058	f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91	34594	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Wisconsin	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	43.040175	-89.428766							2018-08-19T00:00:00	19	8	2018	1340481	1340481	HUMAN_OBSERVATION	BISON	Xerces Society - Bumble Bee Watch	34594		Susan  Carpenter	2018-08-21T00:00:00	CC0_1_0		Grant Witynski			2021-03-09T11:23:49.638Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2542715038	f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91	34661	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Wisconsin	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	42.700943	-89.006562							2018-08-19T00:00:00	19	8	2018	1340481	1340481	HUMAN_OBSERVATION	BISON	Xerces Society - Bumble Bee Watch	34661		Susan  Carpenter	2018-08-21T00:00:00	CC0_1_0		Joni Denker			2021-03-09T11:23:49.602Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2542715021	f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91	35901	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Illinois	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	41.815999	-88.091399							2018-09-02T00:00:00	2	9	2018	1340481	1340481	HUMAN_OBSERVATION	BISON	Xerces Society - Bumble Bee Watch	35901		Rich Hatfield	2018-11-08T00:00:00	CC0_1_0		A B			2021-03-09T11:23:49.502Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2542714997	f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91	34612	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Illinois	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	41.333795	-89.413292							2018-08-19T00:00:00	19	8	2018	1340481	1340481	HUMAN_OBSERVATION	BISON	Xerces Society - Bumble Bee Watch	34612		Leif Richardson	2018-08-23T00:00:00	CC0_1_0		Rick Ladenburger			2021-03-09T11:23:49.486Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2542714969	f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91	34513	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Minnesota	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	44.900058	-93.429365							2018-08-10T00:00:00	10	8	2018	1340481	1340481	HUMAN_OBSERVATION	BISON	Xerces Society - Bumble Bee Watch	34513		Elaine Evans	2018-08-21T00:00:00	CC0_1_0		Luann fragale			2021-03-09T11:23:49.470Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2542714910	f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91	33242	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Wisconsin	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	42.687009	-89.006486							2018-07-28T00:00:00	28	7	2018	1340481	1340481	HUMAN_OBSERVATION	BISON	Xerces Society - Bumble Bee Watch	33242		Rich Hatfield	2018-08-09T00:00:00	CC0_1_0		michael descamps			2021-03-09T11:23:49.440Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2542714858	f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91	34355	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Iowa	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	41.821943	-91.692502							2018-08-13T00:00:00	13	8	2018	1340481	1340481	HUMAN_OBSERVATION	BISON	Xerces Society - Bumble Bee Watch	34355		Susan  Carpenter	2018-08-17T00:00:00	CC0_1_0		Jennifer Goldsmith			2021-03-09T11:23:49.431Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2542714857	f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91	34356	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Wisconsin	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	42.733935	-87.872336							2018-08-17T00:00:00	17	8	2018	1340481	1340481	HUMAN_OBSERVATION	BISON	Xerces Society - Bumble Bee Watch	34356		Susan  Carpenter	2018-08-17T00:00:00	CC0_1_0		Maureen Bogdanski			2021-03-09T11:23:49.430Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2542714846	f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91	34376	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Minnesota	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	44.859395	-93.135976							2018-08-17T00:00:00	17	8	2018	1340481	1340481	HUMAN_OBSERVATION	BISON	Xerces Society - Bumble Bee Watch	34376		Elaine Evans	2018-08-21T00:00:00	CC0_1_0		Tony Ernst			2021-03-09T11:23:49.427Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2542714845	f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91	34377	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Minnesota	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	44.856247	-93.132025							2018-08-17T00:00:00	17	8	2018	1340481	1340481	HUMAN_OBSERVATION	BISON	Xerces Society - Bumble Bee Watch	34377		Susan  Carpenter	2018-08-17T00:00:00	CC0_1_0		Tony Ernst			2021-03-09T11:23:49.427Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2542714761	f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91	34441	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Minnesota	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	44.96134	-92.944454							2018-08-15T00:00:00	15	8	2018	1340481	1340481	HUMAN_OBSERVATION	BISON	Xerces Society - Bumble Bee Watch	34441		Elaine Evans	2018-08-21T00:00:00	CC0_1_0		Elizabeth Welty			2021-03-09T11:23:49.399Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2542714697	f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91	35590	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Minnesota	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	44.944421	-93.195683							2018-08-26T00:00:00	26	8	2018	1340481	1340481	HUMAN_OBSERVATION	BISON	Xerces Society - Bumble Bee Watch	35590		Susan  Carpenter	2018-08-30T00:00:00	CC0_1_0		Anita Hoaglund			2021-03-09T11:23:49.359Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2542714673	f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91	35614	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Minnesota	PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	44.855508	-93.131574							2018-08-29T00:00:00	29	8	2018	1340481	1340481	HUMAN_OBSERVATION	BISON	Xerces Society - Bumble Bee Watch	35614		Susan  Carpenter	2018-08-30T00:00:00	CC0_1_0		Tony Ernst			2021-03-09T11:23:49.356Z		COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
